111.97	-7.45
111.82	-7.45
111.84	-7.43
110.49	-9.31
111.86	-7.44
111.82	-7.44
111.73	-7.43
111.77	-7.41
111.71	-7.4
111.76	-7.4
111.76	-7.4
111.79	-7.43
111.82	-7.45
111.77	-7.4
111.8	-7.47
111.79	-7.44
111.75	-7.42
111.76	-7.42
111.86	-7.5
111.83	-7.4
111.84	-7.42
111.83	-7.46
111.81	-7.4
111.67	-7.47
111.77	-7.41
111.79	-7.35
111.79	-7.39
110.56	-8.96
111.47	-10.08
111.84	-7.47
111.85	-7.42
111.85	-7.45
111.82	-7.43
111.81	-7.42
111.8	-7.43
111.79	-7.46
111.85	-7.44
111.84	-7.43
111.89	-7.46
111.82	-7.43
111.87	-7.44
111.91	-7.55
112.08	-7.43
111.97	-7.5
111.93	-7.48
111.86	-7.42
111.98	-7.5
111.8	-7.45
111.82	-7.41
111.84	-7.48
111.85	-7.47
111.8	-7.41
111.36	-8.95
111.87	-7.37
111.77	-7.5
111.84	-7.43
111.8	-7.47
111.85	-7.5
111.92	-7.54
112.43	-9.42
112.36	-9.34
111.87	-7.42
110.25	-10.65
111.82	-7.43
112.26	-8.93
111.79	-7.41
111.97	-7.52
111.82	-7.42
111.86	-7.45
111.47	-8.89
112.56	-9.21
111.83	-7.44
111.51	-10.28
111.94	-7.4
112.48	-8.83
112.86	-9.41
112.82	-9.64
110.55	-6.12
112.18	-9.57
112.91	-8.78
110.81	-8.7
112.5	-9.31
111.44	-8.93
112.5	-9.42
110.2	-9.05
111.42	-8.9
111.91	-6.78
111.44	-8.87
110.94	-9.14
112.75	-8.99
110.85	-8.96
111.83	-7.38
111.29	-8.87
112.52	-11.2
111.32	-8.13
112.12	-9.34
112.87	-7.61
111.99	-9.02
112.87	-9.12
112.44	-8.92
111.43	-8.33
112.48	-8.8
112.87	-9.59
112.83	-9.54
112.89	-9.54
112.74	-9.22
112.09	-9.14
110.41	-9.41
110.35	-9.35
110.38	-9.21
112.07	-8.99
111.73	-7.54
111.55	-7.52
110.53	-7.88
111.96	-7.67
111.74	-7.57
111.75	-7.53
112.02	-9.33
110.61	-9.17
112.84	-9.67
112.84	-9.66
111.36	-8.51
110.48	-9.28
110.24	-8.59
111.33	-8.88
110.26	-8.37
110.43	-9.3
111.09	-8.67
110.86	-8.88
110.63	-10.91
112.97	-9.3
112.15	-7.91
112.98	-9.19
111.4	-11.4
112.89	-8.05
110.35	-7.91
112.4	-9.02
110.79	-8.87
111.72	-8.75
110.48	-7.88
111.99	-8.54
112.25	-9.0
112.57	-9.21
110.22	-8.91
111.59	-8.8
112.9	-9.65
112.76	-9.76
110.43	-9.2
111.75	-8.39
111.76	-8.27
112.49	-8.9
111.1	-6.42
111.13	-6.4
112.53	-8.86
111.63	-9.29
112.62	-8.69
112.93	-9.13
112.96	-9.27
111.14	-8.9
112.09	-8.83
111.66	-8.42
111.77	-7.57
111.22	-10.93
110.94	-8.95
112.47	-9.01
111.53	-7.37
111.18	-8.81
110.27	-8.49
112.73	-8.59
112.83	-9.72
112.71	-9.68
112.37	-9.12
110.48	-8.95
111.08	-8.95
110.1	-8.18
112.72	-8.47
112.92	-9.57
111.6	-9.72
111.66	-9.76
111.71	-9.69
111.77	-9.36
111.68	-9.74
112.45	-8.93
110.43	-8.09
111.52	-10.04
111.64	-9.88
110.37	-8.76
111.78	-8.41
111.5	-8.99
111.54	-8.93
111.61	-8.77
112.47	-8.81
111.69	-9.65
111.66	-9.7
111.62	-9.63
111.63	-9.65
112.13	-9.26
111.73	-9.2
111.61	-10.0
111.59	-9.76
111.61	-9.72
111.64	-8.4
111.78	-9.59
111.49	-9.94
112.53	-8.82
110.16	-8.98
110.4	-8.4
111.6	-9.67
111.3	-8.81
111.29	-8.8
111.63	-9.86
110.18	-9.1
112.07	-9.01
112.27	-7.76
111.09	-8.74
112.84	-9.78
111.43	-8.59
111.5	-9.0
111.33	-7.49
111.3	-9.14
111.31	-9.19
111.62	-7.55
110.29	-9.19
110.28	-9.31
112.08	-6.84
110.52	-8.91
111.15	-8.1
110.26	-9.21
111.18	-8.87
110.97	-9.14
111.64	-9.94
111.63	-9.89
111.76	-8.4
111.76	-8.34
112.81	-9.53
111.83	-11.52
111.05	-8.77
112.84	-8.7
110.0	-8.96
110.61	-8.73
111.89	-8.71
110.73	-8.83
110.37	-7.99
112.22	-9.56
110.19	-8.99
112.98	-9.3
112.89	-9.67
112.85	-9.61
112.88	-9.55
112.92	-9.31
112.07	-9.28
110.25	-9.1
110.67	-8.61
111.61	-9.95
110.52	-9.02
112.09	-9.39
112.95	-10.17
112.85	-9.44
110.58	-9.51
112.17	-8.75
110.69	-8.29
110.49	-9.24
110.18	-9.08
110.03	-9.29
112.78	-9.47
112.83	-9.53
111.24	-9.0
112.88	-9.45
111.73	-7.58
111.25	-9.26
112.26	-9.02
111.62	-7.52
111.4	-7.51
110.21	-8.83
112.42	-8.94
112.58	-8.14
110.81	-8.74
111.7	-9.71
111.78	-9.73
112.83	-9.33
112.85	-9.02
112.86	-9.66
112.79	-9.51
112.83	-9.59
112.8	-9.62
112.86	-9.34
112.73	-9.5
111.8	-11.21
112.88	-9.26
110.47	-7.96
112.17	-7.34
112.87	-9.37
111.77	-9.53
112.78	-8.67
111.66	-9.7
112.89	-9.72
112.73	-9.61
111.86	-7.04
112.5	-8.79
110.46	-8.98
111.72	-8.07
111.69	-9.72
111.8	-9.72
111.7	-9.95
111.75	-9.84
111.81	-9.8
111.82	-9.42
111.95	-8.29
111.8	-9.65
111.7	-9.65
111.72	-9.78
111.84	-9.75
111.67	-9.66
111.92	-8.15
111.63	-9.84
111.77	-9.35
111.8	-9.59
110.33	-9.31
111.65	-9.8
111.65	-9.79
110.35	-9.31
110.78	-9.21
111.75	-9.63
111.68	-9.79
111.76	-9.7
111.73	-9.74
111.68	-9.72
110.59	-8.75
110.08	-5.82
111.17	-9.09
111.8	-9.57
111.54	-7.34
110.72	-8.77
111.27	-9.26
112.01	-9.26
112.88	-9.1
111.93	-9.04
110.17	-9.01
111.06	-8.61
112.89	-9.6
111.66	-8.36
111.81	-9.6
110.39	-9.2
112.86	-9.41
111.4	-8.38
110.13	-8.89
110.62	-9.07
112.86	-9.52
111.53	-9.11
111.79	-7.81
111.08	-8.92
112.84	-8.72
112.75	-9.3
112.93	-9.06
112.66	-9.02
110.97	-7.64
110.36	-9.3
110.15	-5.92
112.38	-9.34
110.52	-8.71
110.07	-7.37
111.86	-9.79
111.29	-8.95
112.52	-8.89
110.41	-9.24
111.86	-9.58
112.05	-8.36
110.44	-8.59
112.5	-6.82
112.49	-6.84
112.81	-9.43
111.26	-9.12
111.87	-9.78
111.3	-9.07
111.28	-8.31
110.14	-8.52
110.82	-9.48
110.3	-9.34
111.5	-7.95
110.44	-8.8
110.79	-8.54
112.81	-8.96
112.21	-11.18
112.36	-8.64
111.91	-9.58
110.47	-9.08
110.23	-8.85
112.89	-9.24
111.04	-10.44
111.12	-10.21
110.23	-9.05
110.92	-8.72
110.86	-9.29
112.85	-11.41
110.39	-7.56
112.24	-10.65
112.85	-9.45
112.93	-6.18
112.78	-9.5
112.95	-6.16
110.44	-8.11
110.82	-9.27
111.28	-9.1
110.19	-9.01
112.17	-9.33
112.93	-9.84
111.24	-8.82
110.1	-8.36
112.24	-10.87
112.26	-10.87
112.28	-10.85
112.24	-10.83
112.18	-10.86
112.21	-10.85
112.26	-10.8
112.27	-10.81
111.95	-7.02
112.88	-8.65
112.89	-9.72
112.85	-9.73
112.88	-9.72
112.89	-9.74
112.94	-9.65
112.88	-9.57
112.93	-9.63
110.76	-8.5
110.8	-8.76
111.79	-10.62
112.86	-9.65
110.56	-9.51
110.55	-8.03
112.84	-9.45
112.46	-9.41
111.33	-8.37
112.91	-9.32
112.89	-9.52
112.86	-9.8
111.16	-9.15
111.93	-8.94
112.92	-9.64
112.84	-9.53
112.81	-9.63
112.86	-9.62
112.82	-9.79
112.25	-9.35
111.51	-9.16
111.76	-8.35
111.4	-8.93
110.51	-8.7
110.27	-8.6
112.89	-9.88
112.36	-9.06
112.8	-9.58
112.76	-9.72
110.4	-8.74
112.88	-9.73
112.47	-8.79
111.18	-9.04
112.86	-9.77
112.87	-9.8
110.68	-5.8
